Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Year,Month,Quarter,DayOfWeek,Delivery_Days,Profit_Margin,Sales_Per_Quantity,Is_Discounted,High_Value_Transaction
2,1,1,10,8.64,3,0.0,2014,4,2,3,2,49.0,2.8800000000000003,0,0
0,1,1,12,12.7,2,0.0,2014,1,1,3,4,46.0,6.35,0,0
0,3,1,3,8.736,4,0.7,2013,7,3,1,4,-70.0,2.184,1,0
0,0,1,3,25.68,3,0.8,2011,8,3,3,4,-155.0,8.56,1,0
0,0,0,5,388.43,5,0.3,2013,5,2,0,0,-22.857142857142858,77.686,1,1
1,1,2,13,37.91,1,0.0,2014,8,3,1,5,29.000000000000004,37.91,0,0
0,1,1,3,49.632,6,0.2,2011,3,1,5,3,33.75,8.272,1,0
0,1,0,9,7.168,2,0.2,2014,10,4,4,4,13.750000000000002,3.584,1,0
2,2,1,12,122.97,3,0.0,2013,2,1,1,0,49.0,40.99,0,0
2,3,0,9,191.82,3,0.0,2012,9,3,3,6,39.0,63.94,0,0
2,3,2,0,59.98,2,0.0,2014,7,3,4,0,44.00000000000001,29.99,0,0
2,1,2,13,2279.96,4,0.0,2013,11,4,3,6,25.999999999999996,569.99,0,1
1,1,0,9,13.4,1,0.0,2013,12,4,4,5,48.00000000000001,13.4,0,0
2,1,1,12,11.952,3,0.2,2013,9,3,1,3,33.75,3.984,1,0
1,1,0,9,20.94,3,0.0,2014,12,4,5,6,28.999999999999996,6.98,0,0
1,0,1,3,6.37,7,0.8,2014,6,2,3,4,-150.0,0.91,1,0
0,1,0,5,2888.127,11,0.1,2014,9,3,6,6,21.11111111111111,262.557,1,1
1,1,1,14,28.14,3,0.0,2013,11,4,1,5,27.999999999999996,9.38,0,0
0,3,1,12,160.72,14,0.0,2012,9,3,1,4,48.99999999999999,11.48,0,0
2,3,1,14,51.168,2,0.2,2014,2,1,4,7,-12.5,25.584,1,0
1,3,1,3,5.728,2,0.2,2013,5,2,0,1,35.0,2.864,1,0
0,3,1,12,12.96,2,0.0,2013,7,3,0,6,47.99999999999999,6.48,0,0
0,3,1,10,87.71,7,0.0,2013,7,3,3,5,47.0,12.53,0,0
1,1,1,3,5.76,2,0.0,2011,11,4,3,2,49.00000000000001,2.88,0,0
0,0,0,9,71.12,4,0.0,2013,4,2,3,6,31.0,17.78,0,0
1,0,1,14,331.536,3,0.2,2011,9,3,3,5,-25.0,110.512,1,1
1,1,1,7,57.576,3,0.2,2014,12,4,2,4,37.5,19.192,1,0
0,3,1,12,13.23,3,0.0,2014,12,4,3,4,46.0,4.41,0,0
2,2,1,3,58.34,2,0.0,2014,5,2,2,6,48.0,29.17,0,0
1,1,0,4,361.96,2,0.0,2012,9,3,0,4,23.0,180.98,0,1
0,2,0,16,945.036,6,0.4,2011,11,4,3,4,-31.666666666666664,157.506,1,1
2,3,1,2,8.4,5,0.0,2012,9,3,2,5,26.0,1.6800000000000002,0,0
0,3,1,7,27.792,3,0.2,2013,12,4,0,2,37.5,9.264000000000001,1,0
0,0,0,9,61.544,7,0.6,2011,6,2,4,3,-65.0,8.792,1,0
1,3,1,3,10.44,6,0.7,2013,12,4,4,6,-73.33333333333334,1.74,1,0
0,2,1,2,36.96,4,0.2,2012,12,4,1,3,32.5,9.24,1,0
0,3,2,13,1295.84,4,0.2,2012,10,4,2,0,11.250000000000002,323.96,1,1
0,0,1,10,4.928,2,0.2,2011,10,4,0,4,35.0,2.464,1,0
0,3,2,0,149.97,3,0.0,2011,5,2,4,4,35.0,49.99,0,0
0,2,2,13,823.96,5,0.2,2013,7,3,1,0,6.25,164.792,1,1
0,0,1,3,15.624,2,0.8,2013,9,3,4,5,-160.0,7.812,1,0
1,0,1,14,66.96,5,0.2,2011,5,2,4,2,-20.0,13.392,1,0
0,2,2,0,223.96,4,0.0,2011,6,2,0,4,24.0,55.99,0,1
2,1,0,5,150.98,1,0.0,2012,7,3,0,4,29.000000000000004,150.98,0,0
0,3,1,3,407.976,3,0.2,2013,12,4,4,5,32.49999999999999,135.992,1,1
0,1,0,4,301.47,3,0.5,2012,8,3,3,4,-68.0,100.49000000000001,1,1
0,3,1,2,86.304,6,0.2,2012,12,4,3,5,11.249999999999998,14.384,1,0
2,2,1,3,46.0,4,0.0,2013,3,1,3,5,45.0,11.5,0,0
1,3,1,12,440.19,9,0.0,2014,5,2,3,5,47.0,48.91,0,1
0,3,1,2,9.24,1,0.2,2011,7,3,5,4,10.0,9.24,1,0
1,2,1,2,35.76,12,0.0,2012,8,3,1,5,28.000000000000004,2.98,0,0
0,2,2,0,205.992,1,0.2,2014,6,2,2,7,-1.25,205.992,1,0
0,1,1,8,22.2,5,0.0,2012,12,4,2,7,47.0,4.4399999999999995,0,0
1,2,1,15,34.48,2,0.0,2014,9,3,4,4,29.000000000000004,17.24,0,0
0,0,1,15,2.92,1,0.2,2011,12,4,1,2,12.5,2.92,1,0
0,0,1,12,76.64,2,0.2,2012,11,4,2,6,35.0,38.32,1,0
0,3,1,3,19.936,4,0.2,2012,12,4,0,5,36.25,4.984,1,0
0,1,1,15,666.248,1,0.2,2012,9,3,0,4,-22.499999999999996,666.248,1,1
0,3,1,12,45.68,2,0.0,2011,12,4,3,2,46.0,22.84,0,0
0,3,2,0,53.25,3,0.0,2012,3,1,3,2,38.99999999999999,17.75,0,0
1,0,0,16,652.45,5,0.5,2014,10,4,4,5,-66.0,130.49,1,1
0,2,0,16,1256.22,6,0.0,2011,2,1,5,4,6.0,209.37,0,1
0,1,0,16,194.25,2,0.3,2011,5,2,5,5,-20.0,97.125,1,0
1,0,1,1,8.712,2,0.8,2013,6,2,1,4,-225.0,4.356,1,0
0,0,1,12,14.304,6,0.2,2012,1,1,0,5,35.0,2.384,1,0
1,1,2,0,159.98,2,0.0,2013,3,1,1,4,36.0,79.99,0,0
0,2,1,14,173.8,5,0.0,2014,12,4,0,4,25.0,34.760000000000005,0,0
0,0,2,11,83.9,2,0.0,2012,11,4,2,2,26.999999999999996,41.95,0,0
0,2,1,3,58.72,4,0.0,2012,2,1,2,2,46.0,14.68,0,0
0,3,0,5,283.92,5,0.2,2014,11,4,4,5,-16.25,56.784000000000006,1,1
1,2,1,3,896.99,1,0.0,2011,8,3,5,5,47.0,896.99,0,1
0,0,1,10,14.62,2,0.0,2013,11,4,3,4,47.0,7.31,0,0
0,1,0,5,205.164,2,0.1,2012,11,4,3,4,6.666666666666667,102.582,1,0
2,1,1,12,49.12,4,0.0,2013,9,3,0,2,47.0,12.28,0,0
0,1,1,15,10.95,3,0.0,2013,9,3,0,6,30.000000000000004,3.65,0,0
1,1,1,7,57.576,3,0.2,2013,2,1,5,4,37.5,19.192,1,0
1,1,0,9,70.448,7,0.2,2013,11,4,6,0,17.5,10.063999999999998,1,0
0,3,2,11,558.4,2,0.2,2012,8,3,3,4,7.500000000000001,279.2,1,1
0,0,0,16,918.785,5,0.3,2012,8,3,4,4,-12.857142857142856,183.757,1,1
0,3,0,16,892.136,7,0.2,2013,12,4,3,0,12.5,127.448,1,1
0,3,1,3,6.456,4,0.7,2011,12,4,3,5,-70.0,1.614,1,0
2,3,1,3,5.104,1,0.2,2012,8,3,0,4,32.5,5.104,1,0
2,1,1,3,45.48,3,0.0,2011,6,2,2,5,46.0,15.159999999999998,0,0
0,3,0,16,364.95,5,0.5,2012,12,4,1,5,-68.0,72.99,1,1
1,3,2,11,239.976,3,0.2,2012,8,3,4,2,33.75,79.992,1,1
0,3,1,12,88.768,2,0.2,2014,11,4,5,3,35.0,44.384,1,0
0,3,1,3,72.96,3,0.2,2014,9,3,2,6,32.5,24.319999999999997,1,0
2,1,1,12,32.896,4,0.2,2014,7,3,4,3,33.75,8.224,1,0
2,1,0,9,148.288,7,0.2,2013,11,4,0,4,20.0,21.184,1,0
1,3,1,14,142.86,1,0.0,2011,12,4,5,5,28.999999999999996,142.86,0,0
2,3,1,10,18.9,6,0.0,2011,4,2,0,5,48.0,3.15,0,0
0,1,2,13,89.97,3,0.0,2013,11,4,4,4,28.000000000000004,29.99,0,0
1,0,2,13,73.98,2,0.0,2012,12,4,1,7,26.999999999999996,36.99,0,0
2,3,1,12,166.44,3,0.0,2011,11,4,5,5,48.0,55.48,0,0
1,0,0,5,674.058,3,0.3,2011,12,4,3,2,-2.857142857142857,224.686,1,1
0,3,0,9,20.24,1,0.0,2012,5,2,5,5,39.0,20.24,0,0
0,3,1,2,5.88,2,0.0,2014,12,4,0,4,29.000000000000004,2.94,0,0
1,3,1,14,155.82,7,0.0,2013,11,4,0,2,27.0,22.259999999999998,0,0
1,0,1,2,19.46,7,0.0,2013,12,4,1,4,25.999999999999996,2.7800000000000002,0,0
1,1,1,3,8.904,2,0.7,2013,4,2,3,2,-73.33333333333334,4.452,1,0
0,0,2,13,131.98,2,0.0,2014,12,4,1,6,27.0,65.99,0,0
0,0,1,7,8.928,2,0.2,2013,9,3,4,5,37.49999999999999,4.464,1,0
2,3,1,10,58.48,8,0.0,2014,5,2,2,7,47.0,7.31,0,0
2,1,2,13,431.94,2,0.4,2013,3,1,3,4,-16.666666666666664,215.97,1,1
2,2,0,16,154.764,3,0.4,2014,10,4,2,4,-23.333333333333332,51.588,1,0
0,0,2,13,470.376,3,0.2,2014,6,2,4,1,11.25,156.792,1,1
1,0,1,12,10.368,2,0.2,2013,9,3,4,2,36.25,5.184,1,0
0,2,0,9,34.504,1,0.2,2014,9,3,4,1,17.5,34.504,1,0
1,0,0,5,347.802,7,0.3,2013,9,3,4,6,-7.142857142857142,49.686,1,1
1,3,0,5,1403.92,5,0.2,2011,12,4,4,5,5.0,280.784,1,1
0,0,0,5,1586.69,7,0.0,2014,12,4,1,3,26.0,226.67000000000002,0,1
1,3,2,0,199.98,2,0.0,2014,3,1,0,4,35.0,99.99,0,0
0,2,1,10,235.944,3,0.2,2014,9,3,3,2,36.25000000000001,78.648,1,1
0,0,1,3,6.216,6,0.8,2013,11,4,5,5,-155.0,1.036,1,0
1,2,1,3,11.673,3,0.7,2014,11,4,1,7,-66.66666666666666,3.891,1,0
2,1,1,12,7.968,2,0.2,2013,12,4,1,5,33.75,3.984,1,0
0,3,1,3,36.882,3,0.7,2012,11,4,1,4,-70.0,12.293999999999999,1,0
2,3,1,12,12.96,2,0.0,2014,9,3,4,1,47.99999999999999,6.48,0,0
0,3,0,5,71.992,1,0.2,2014,10,4,4,6,-1.25,71.992,1,0
1,3,1,2,20.1,3,0.0,2013,9,3,2,5,32.99999999999999,6.7,0,0
1,2,1,1,146.76,3,0.0,2011,3,1,4,2,26.0,48.919999999999995,0,0
0,0,1,2,181.86,7,0.0,2014,11,4,2,7,27.999999999999996,25.98,0,0
1,0,1,3,8.568,3,0.8,2011,6,2,2,6,-170.0,2.856,1,0
2,2,1,2,13.12,5,0.2,2012,1,1,1,4,16.25,2.6239999999999997,1,0
1,3,1,12,177.536,4,0.2,2011,7,3,0,3,35.0,44.384,1,0
1,1,1,1,12.98,1,0.0,2014,9,3,2,4,28.999999999999996,12.98,0,0
0,3,1,3,133.12,5,0.2,2014,5,2,1,5,37.5,26.624000000000002,1,0
0,2,0,5,731.94,3,0.0,2013,11,4,5,3,30.0,243.98000000000002,0,1
0,0,1,12,47.952,3,0.2,2012,6,2,0,3,33.75,15.984,1,0
1,2,1,3,16.146,9,0.7,2012,11,4,2,4,-80.0,1.794,1,0
1,2,1,8,8.376,3,0.2,2011,11,4,4,4,32.5,2.792,1,0
2,2,1,3,28.752,8,0.7,2013,10,4,1,5,-73.33333333333334,3.594,1,0
0,3,1,15,15.88,4,0.0,2013,8,3,5,7,0.9999999999999999,3.97,0,0
0,3,2,13,15.992,1,0.2,2011,10,4,6,5,-18.749999999999996,15.992,1,0
1,0,0,4,241.96,2,0.0,2013,8,3,2,5,10.0,120.98,0,1
1,1,0,4,452.45,5,0.5,2012,1,1,0,7,-54.0,90.49,1,1
2,3,1,12,59.94,3,0.0,2012,8,3,1,2,47.0,19.98,0,0
2,3,0,16,513.024,2,0.2,2013,8,3,4,7,2.5,256.512,1,1
1,0,1,1,207.144,3,0.1,2013,3,1,5,5,23.333333333333332,69.048,1,0
1,1,1,2,38.864,7,0.2,2014,11,4,2,5,20.0,5.552,1,0
0,1,2,13,280.782,3,0.4,2013,4,2,0,2,-21.666666666666668,93.594,1,1
1,1,1,14,51.336,3,0.2,2014,4,2,0,3,11.25,17.112,1,0
0,3,1,14,87.08,7,0.0,2011,4,2,0,7,28.000000000000004,12.44,0,0
1,2,1,14,142.776,1,0.2,2014,6,2,0,5,12.5,142.776,1,0
0,1,1,14,17.94,3,0.0,2012,4,2,0,5,17.0,5.98,0,0
0,3,1,14,31.92,4,0.0,2011,10,4,1,2,26.0,7.98,0,0
0,0,1,2,62.376,3,0.2,2013,9,3,3,5,11.25,20.791999999999998,1,0
0,3,1,1,31.152,3,0.2,2014,12,4,1,4,11.249999999999998,10.384,1,0
1,3,0,9,131.88,7,0.0,2012,9,3,3,2,42.00000000000001,18.84,0,0
0,2,0,16,85.98,1,0.0,2012,9,3,3,3,26.0,85.98,0,0
0,1,1,7,130.464,6,0.2,2011,8,3,3,2,33.75,21.744,1,0
0,3,2,13,139.944,7,0.2,2012,8,3,4,6,-22.500000000000004,19.991999999999997,1,0
0,1,0,9,14.82,3,0.0,2013,9,3,2,5,42.0,4.94,0,0
1,1,1,12,3.424,1,0.2,2011,3,1,2,4,31.25,3.424,1,0
0,2,1,1,59.24,5,0.2,2014,12,4,1,6,27.500000000000004,11.848,1,0
2,2,1,15,35.06,2,0.0,2013,8,3,0,4,30.0,17.53,0,0
0,1,0,4,176.784,1,0.2,2013,3,1,0,6,-12.5,176.784,1,0
1,3,2,13,318.4,2,0.2,2011,10,4,6,3,33.75,159.2,1,1
2,2,0,5,683.952,3,0.2,2014,10,4,2,5,6.25,227.984,1,1
0,1,1,14,24.224,2,0.2,2013,9,3,3,4,-20.0,12.112,1,0
2,3,0,9,26.25,3,0.0,2014,12,4,0,4,42.00000000000001,8.75,0,0
2,1,0,16,344.22,2,0.4,2014,9,3,1,0,-54.99999999999999,172.11,1,1
2,3,1,2,18.688,4,0.2,2013,12,4,3,3,12.5,4.672,1,0
0,1,2,0,27.968,2,0.2,2011,12,4,4,4,25.0,13.984,1,0
0,3,0,9,204.6,2,0.0,2012,9,3,5,0,26.0,102.3,0,0
2,1,2,0,119.85,3,0.0,2012,3,1,2,3,44.00000000000001,39.949999999999996,0,0
2,1,1,10,9.216,4,0.2,2013,11,4,0,4,36.25000000000001,2.304,1,0
1,1,0,9,168.464,2,0.2,2012,7,3,1,2,-17.5,84.232,1,0
0,1,0,9,24.048,9,0.2,2014,11,4,0,1,30.000000000000004,2.6719999999999997,1,0
1,3,0,9,44.46,2,0.0,2012,12,4,2,4,32.99999999999999,22.23,0,0
0,1,1,3,15.528,3,0.2,2013,12,4,3,4,37.5,5.176,1,0
0,0,1,3,9892.74,13,0.0,2013,12,4,2,4,50.0,760.98,0,1
1,1,1,14,563.4,4,0.0,2013,11,4,1,5,12.000000000000002,140.85,0,1
1,3,2,13,258.576,2,0.2,2012,4,2,4,6,7.5,129.288,1,1
0,3,1,3,5.84,1,0.2,2013,4,2,5,5,33.75,5.84,1,0
1,1,1,14,177.568,2,0.2,2011,4,2,3,5,-21.249999999999996,88.784,1,0
2,3,1,3,2.496,1,0.2,2013,7,3,1,1,36.25000000000001,2.496,1,0
0,2,2,13,627.168,4,0.2,2014,5,2,2,0,11.249999999999998,156.792,1,1
0,3,2,13,258.576,2,0.2,2014,2,1,3,5,7.5,129.288,1,1
0,2,0,5,332.94,3,0.0,2012,6,2,1,4,24.000000000000004,110.98,0,1
1,3,1,7,8.96,2,0.0,2014,10,4,0,5,47.99999999999999,4.48,0,0
0,3,1,14,42.976,4,0.2,2013,4,2,0,0,10.0,10.744,1,0
0,1,0,9,17.472,3,0.2,2011,9,3,4,5,28.749999999999996,5.824000000000001,1,0
2,1,1,12,45.056,8,0.2,2013,6,2,4,4,33.75,5.632,1,0
0,1,0,9,36.672,3,0.2,2014,4,2,4,4,17.5,12.223999999999998,1,0
2,3,0,16,2348.82,9,0.0,2011,9,3,3,2,17.0,260.98,0,1
0,3,1,12,18.97,1,0.0,2013,9,3,0,2,48.00000000000001,18.97,0,0
2,3,1,3,14.976,9,0.2,2014,3,1,4,4,36.25,1.6640000000000001,1,0
2,0,0,9,103.5,5,0.6,2014,3,1,2,2,-75.0,20.7,1,0
0,3,1,3,3.168,2,0.2,2012,11,4,5,5,31.25,1.584,1,0
1,1,0,9,520.05,5,0.0,2014,5,2,3,5,14.000000000000002,104.00999999999999,0,1
0,1,1,2,49.65,5,0.0,2011,3,1,2,4,42.00000000000001,9.93,0,0
2,2,2,13,71.976,3,0.2,2014,12,4,0,2,12.5,23.992,1,0
2,3,0,16,377.45,5,0.5,2013,12,4,3,3,-70.0,75.49,1,1
0,0,1,15,31.68,4,0.2,2012,8,3,3,0,8.75,7.92,1,0
2,3,1,12,93.024,3,0.2,2011,8,3,2,2,36.25000000000001,31.008,1,0
1,0,1,12,5.184,1,0.2,2013,2,1,5,4,35.0,5.184,1,0
1,3,1,2,5.76,2,0.0,2013,8,3,4,7,29.000000000000004,2.88,0,0
2,3,1,2,7.04,4,0.0,2013,6,2,5,3,28.999999999999996,1.76,0,0
1,0,0,5,845.488,8,0.3,2013,12,4,5,4,-1.4285714285714286,105.686,1,1
0,1,0,16,244.615,1,0.3,2013,8,3,2,5,8.57142857142857,244.615,1,1
2,0,0,4,532.3992,3,0.32,2012,12,4,3,4,-8.823529411764707,177.4664,1,1
0,3,1,12,73.68,6,0.0,2014,11,4,0,3,47.0,12.280000000000001,0,0
2,3,1,3,51.184,7,0.2,2013,3,1,3,5,37.5,7.311999999999999,1,0
1,1,1,3,3.81,1,0.0,2011,7,3,1,5,48.0,3.81,0,0
0,1,0,9,10.56,6,0.0,2013,2,1,3,1,43.99999999999999,1.76,0,0
0,0,1,3,1.788,3,0.8,2011,10,4,0,4,-170.0,0.596,1,0
0,2,0,16,1504.52,4,0.0,2014,10,4,1,1,23.0,376.13,0,1
1,0,1,3,8.272,4,0.8,2013,6,2,2,6,-165.0,2.068,1,0
0,3,0,9,467.46,9,0.0,2013,11,4,0,3,41.0,51.94,0,1
0,3,1,3,10.896,3,0.2,2014,3,1,5,2,36.25,3.632,1,0
0,1,0,5,380.058,3,0.3,2013,11,4,4,5,-5.714285714285714,126.68599999999999,1,1
2,3,1,12,44.784,1,0.2,2014,10,4,1,5,36.25000000000001,44.784,1,0
0,2,1,10,14.62,2,0.0,2011,7,3,1,3,47.0,7.31,0,0
1,2,2,13,43.6,5,0.2,2013,5,2,2,5,10.0,8.72,1,0
1,3,1,3,21.36,5,0.2,2011,2,1,2,4,33.75,4.272,1,0
1,3,0,4,1552.831,7,0.15,2012,8,3,4,2,12.941176470588237,221.833,1,1
1,1,1,1,8.39,1,0.0,2012,9,3,3,6,25.0,8.39,0,0
2,3,0,9,76.14,3,0.0,2011,4,2,1,2,35.0,25.38,0,0
1,2,1,3,6.336,4,0.7,2012,9,3,1,7,-73.33333333333333,1.584,1,0
0,3,1,2,5.56,2,0.0,2012,4,2,1,4,40.00000000000001,2.78,0,0
0,0,1,3,6.47,5,0.8,2014,1,1,3,4,-150.0,1.294,1,0
2,0,0,16,697.16,4,0.0,2013,3,1,3,4,21.000000000000004,174.29,0,1
0,1,2,13,119.94,6,0.0,2014,11,4,0,0,5.0,19.99,0,0
0,3,1,2,6.57,3,0.0,2014,9,3,2,5,27.0,2.19,0,0
0,0,1,14,64.96,2,0.0,2011,2,1,5,4,4.0,32.48,0,0
0,3,1,1,83.42,2,0.0,2013,12,4,3,0,28.999999999999996,41.71,0,0
1,1,1,12,18.176,4,0.2,2014,10,4,1,4,32.5,4.544,1,0
1,1,1,12,105.52,4,0.0,2013,6,2,4,3,46.0,26.38,0,0
0,3,1,1,176.04,4,0.0,2014,3,1,2,1,26.0,44.01,0,0
0,1,1,8,13.96,4,0.0,2014,12,4,0,7,46.0,3.49,0,0
0,1,1,12,31.104,6,0.2,2014,6,2,5,7,35.0,5.184,1,0
1,0,2,13,329.584,2,0.2,2013,9,3,5,6,11.25,164.792,1,1
2,0,1,7,20.936,1,0.2,2013,7,3,4,4,33.75,20.936,1,0
0,3,1,3,4.401,3,0.7,2012,11,4,1,3,-80.0,1.4669999999999999,1,0
0,0,0,5,383.607,9,0.3,2012,7,3,3,5,-1.4285714285714286,42.623000000000005,1,1
1,3,1,12,37.52,4,0.0,2014,5,2,5,5,47.99999999999999,9.38,0,0
1,3,1,14,405.64,4,0.0,2011,10,4,0,4,3.0000000000000004,101.41,0,1
1,0,1,7,287.52,8,0.0,2013,11,4,2,3,44.99999999999999,35.94,0,1
1,0,2,13,267.96,5,0.2,2011,11,4,0,6,6.25,53.592,1,1
1,3,0,5,230.352,3,0.2,2011,12,4,0,2,8.75,76.784,1,1
1,0,0,4,956.6648,7,0.32,2013,9,3,5,6,-23.52941176470588,136.6664,1,1
0,0,0,9,373.08,6,0.0,2012,3,1,3,4,22.000000000000004,62.18,0,1
0,1,1,7,16.52,4,0.0,2013,1,1,1,6,46.0,4.13,0,0
1,0,1,1,13.762,1,0.8,2014,11,4,1,6,-179.99999999999997,13.762,1,0
0,0,0,9,23.976,3,0.6,2011,12,4,1,2,-60.0,7.992,1,0
1,0,2,13,344.704,2,0.2,2012,11,4,4,5,11.25,172.352,1,1
1,3,1,14,67.78,2,0.0,2014,3,1,4,4,25.0,33.89,0,0
0,3,0,4,704.9,5,0.0,2012,7,3,2,2,8.0,140.98,0,1
0,3,1,10,20.7,2,0.0,2013,6,2,1,5,48.00000000000001,10.35,0,0
1,2,0,9,177.68,2,0.0,2011,4,2,5,6,26.0,88.84,0,0
0,2,1,3,5.64,3,0.0,2012,8,3,0,4,48.0,1.88,0,0
0,2,1,14,16.91,1,0.0,2014,5,2,0,4,26.999999999999996,16.91,0,0
0,0,2,13,10.9,1,0.0,2013,12,4,1,4,27.999999999999996,10.9,0,0
1,0,2,6,439.992,1,0.2,2012,11,4,2,5,37.5,439.992,1,1
0,1,0,9,61.12,4,0.0,2013,6,2,2,0,34.0,15.28,0,0
0,1,0,5,488.646,3,0.1,2014,9,3,4,6,17.77777777777778,162.882,1,1
0,1,1,12,23.66,7,0.0,2012,11,4,4,4,46.0,3.38,0,0
0,3,1,3,9.702,3,0.7,2013,3,1,5,0,-73.33333333333333,3.234,1,0
1,1,1,3,149.544,9,0.2,2011,6,2,0,5,33.75,16.616,1,0
1,0,2,13,122.92,7,0.2,2013,11,4,3,7,37.5,17.56,1,0
0,3,1,2,16.02,9,0.0,2014,3,1,2,1,27.999999999999996,1.78,0,0
2,0,2,13,286.4,1,0.2,2013,5,2,2,5,8.75,286.4,1,1
0,3,1,12,19.44,3,0.0,2011,11,4,4,7,48.00000000000001,6.48,0,0
0,1,1,10,122.12,4,0.0,2013,12,4,1,4,46.0,30.53,0,0
0,0,1,2,145.544,7,0.2,2013,3,1,4,3,11.249999999999998,20.792,1,0
0,2,1,14,887.84,8,0.0,2012,9,3,4,5,1.9999999999999998,110.98,0,1
1,0,1,8,8.04,5,0.2,2013,4,2,1,4,36.25000000000001,1.6079999999999999,1,0
0,2,1,14,424.272,2,0.2,2011,12,4,4,4,-2.5,212.136,1,1
2,3,1,12,314.55,3,0.0,2014,3,1,4,6,48.00000000000001,104.85000000000001,0,1
1,1,1,12,37.0,5,0.0,2012,11,4,2,5,44.99999999999999,7.4,0,0
2,1,0,5,135.882,1,0.1,2011,11,4,4,5,17.77777777777778,135.882,1,0
1,2,0,5,605.34,6,0.0,2011,10,4,1,4,24.0,100.89,0,1
2,0,2,6,549.99,1,0.0,2011,8,3,0,4,50.0,549.99,0,1
0,0,1,14,24.816,2,0.2,2012,12,4,4,4,6.25,12.408,1,0
0,3,1,12,92.94,3,0.0,2012,11,4,3,6,45.0,30.98,0,0
2,1,1,14,31.02,2,0.0,2013,4,2,4,4,26.0,15.51,0,0
0,0,1,12,89.568,2,0.2,2014,3,1,2,5,36.25000000000001,44.784,1,0
0,1,1,12,13.48,2,0.0,2013,3,1,5,4,50.0,6.74,0,0
1,0,0,9,273.96,2,0.0,2014,4,2,2,4,26.000000000000007,136.98,0,1
0,2,1,8,45.0,9,0.0,2011,9,3,3,5,48.00000000000001,5.0,0,0
2,1,2,13,160.93,7,0.0,2014,10,4,0,3,1.9999999999999998,22.990000000000002,0,0
0,3,1,10,26.01,9,0.0,2013,1,1,2,1,47.0,2.89,0,0
0,0,0,4,78.8528,2,0.32,2014,12,4,0,4,-14.705882352941178,39.4264,1,0
1,0,0,5,56.686,1,0.3,2012,4,2,2,4,-35.714285714285715,56.686,1,0
0,1,2,13,1502.376,4,0.4,2011,11,4,3,5,-16.666666666666664,375.594,1,1
0,0,1,7,12.224,2,0.2,2012,12,4,2,6,36.24999999999999,6.112,1,0
1,3,0,9,106.68,6,0.0,2012,9,3,0,6,30.999999999999993,17.78,0,0
0,1,1,12,12.7,2,0.0,2013,5,2,0,6,46.0,6.35,0,0
2,3,1,3,13.216,4,0.2,2013,11,4,0,2,33.75,3.304,1,0
0,3,1,3,13.184,1,0.2,2011,8,3,3,5,36.25000000000001,13.184,1,0
0,2,0,9,15.4,5,0.0,2014,8,3,3,4,48.00000000000001,3.08,0,0
0,1,0,9,15.008,2,0.2,2014,3,1,4,2,10.0,7.504,1,0
2,0,1,2,15.92,4,0.0,2014,6,2,4,1,34.0,3.98,0,0
1,0,0,9,57.69,3,0.0,2013,6,2,4,5,41.0,19.23,0,0
2,2,1,14,61.568,2,0.2,2011,10,4,0,6,7.500000000000001,30.784,1,0
2,0,1,3,3.96,10,0.8,2012,10,4,0,7,-175.0,0.396,1,0
0,2,0,9,335.744,2,0.2,2012,11,4,4,3,7.5,167.872,1,1
0,3,2,13,419.944,7,0.2,2014,5,2,3,4,12.5,59.992000000000004,1,1
0,2,1,12,9.11,1,0.0,2014,5,2,0,4,45.0,9.11,0,0
2,3,0,9,187.76,4,0.0,2011,4,2,4,0,41.0,46.94,0,0
0,2,2,0,149.95,5,0.0,2011,1,1,6,2,44.0,29.99,0,0
0,1,1,12,42.28,7,0.0,2012,11,4,1,6,47.0,6.04,0,0
0,0,2,13,55.992,1,0.2,2014,9,3,2,4,10.0,55.992,1,0
1,0,1,2,16.4,5,0.0,2012,9,3,3,3,29.000000000000004,3.28,0,0
1,2,1,14,344.91,3,0.0,2011,8,3,4,4,3.0,114.97000000000001,0,1
2,1,2,13,347.97,3,0.0,2014,8,3,3,3,28.999999999999996,115.99000000000001,0,1
1,3,0,4,616.998,6,0.15,2011,10,4,4,3,-5.88235294117647,102.83300000000001,1,1
0,2,1,3,3.89,1,0.0,2014,5,2,5,1,48.0,3.89,0,0
2,1,1,1,447.696,2,0.2,2013,6,2,4,4,7.5,223.848,1,1
0,2,1,3,8.26,2,0.0,2013,11,4,4,2,47.0,4.13,0,0
0,3,2,0,67.8,4,0.0,2011,5,2,0,6,6.0,16.95,0,0
2,3,2,13,339.96,5,0.2,2012,11,4,1,4,12.5,67.99199999999999,1,1
2,2,2,13,484.83,3,0.0,2013,2,1,1,0,26.0,161.60999999999999,0,1
0,3,1,12,12.96,2,0.0,2013,7,3,3,3,47.99999999999999,6.48,0,0
0,2,0,9,31.984,2,0.2,2011,9,3,0,2,6.25,15.992,1,0
1,0,1,7,9.912,3,0.2,2014,11,4,5,5,32.49999999999999,3.3040000000000003,1,0
1,1,1,2,27.36,9,0.0,2012,12,4,0,6,34.0,3.04,0,0
2,0,0,9,242.176,4,0.6,2013,11,4,5,5,-125.00000000000003,60.544,1,1
2,1,1,14,78.256,2,0.2,2012,6,2,0,6,-22.5,39.128,1,0
